id,claim,label,true_label,content,similarity
223339,The principal photography of The Disaster Artist (film) started in 2015.,SUPPORTS,True,"The Disaster Artist (film): Principal photography of the film began on December 8 , 2015 .	Principal photography	Principal photography",0.9436004161834717
179314,Franchising is unregulated in Australia.,REFUTES,False,"Franchising: Thirty-three countries -- including the United States and Australia -- have laws that explicitly regulate franchising , with the majority of all other countries having laws which have a direct or indirect effect on franchising .",0.8501498699188232
78859,Lemmy was recognized for his looks.,SUPPORTS,True,"Lemmy: He was known for his appearance -LRB- including his friendly mutton chops -RRB- , his distinctive gravelly voice and distinctive bass playing style .	friendly mutton chops	sideburns",0.9022842049598694
11451,Croatia is a place you can travel to.,SUPPORTS,True,"Croatia: The state controls a part of the economy , with substantial government expenditure .",0.834879994392395
74540,The series finale of Make It or Break It ended on the 15th.,REFUTES,False,"Make It or Break It: The series finale aired on May 14 , 2012 .",0.8967275619506836
16506,David Packouz was born in Seattle.,NOT ENOUGH INFO,False,"David Packouz: David Mordechai Packouz -LRB- -LSB- pækhaʊs -RSB- born February 16 , 1982 -RRB- is an American former arms dealer , musician , inventor and entrepreneur .",0.840920090675354
32942,Morse Code is a method of silence.,NOT ENOUGH INFO,False,"Morse code: Each dot or dash is followed by a short silence , equal to the dot duration .",0.9069061279296875
195006,Girl is stylized as G I R L.,SUPPORTS,True,Girl (Pharrell Williams album): Girl -LRB- stylized as G I R L -RRB- is the second studio album by American singer and record producer Pharrell Williams .	Pharrell Williams	Pharrell Williams,0.826788067817688
22042,Mike Huckabee is a Southern Baptist.,SUPPORTS,True,"Mike Huckabee: Huckabee is the author of several best-selling books , an ordained Southern Baptist minister noted for his evangelical views , a musician , and a public speaker .	Huckabee	Huckabee	Southern Baptist	Southern Baptist	minister	Minister (Christianity)",0.8571847677230835
64561,Martin Van Buren only served as senator.,REFUTES,False,"Martin Van Buren: As president , Van Buren was blamed for the depression of 1837 ; hostile newspapers called him `` Martin Van Ruin '' .",0.8201162815093994
215477,"Weekly Idol has one host, Mickey Rourke.",REFUTES,False,Weekly Idol: The show is hosted by comedian Jeong Hyeong-don and rapper Defconn .	Jeong Hyeong-don	Jeong Hyeong-don	Defconn	Defconn,0.8349119424819946
152302,French Indochina was previously spelled as French Indo-China in 2005.,NOT ENOUGH INFO,False,"French Indochina: French Indochina -LRB- previously spelled as French Indo-China -RRB- -LRB- Indochine française សហភ ពឥណ ឌ ច ន Đông Dương thuộc Pháp , -LSB- ɗə̄wŋm jɨ̄əŋ tʰûək fǎp -RSB- , frequently abbreviated to Đông Pháp ; ຝຣັ່ງແຫຼັມອິນດູຈີນ Cantonese : -RRB- , officially known as the Indochinese Union -LRB- Union indochinoise -RRB- after 1887 and the Indochinese Federation -LRB- Fédération indochinoise -RRB- after 1947 , was a grouping of French colonial territories in Southeast Asia .	French	French language	Asia	Asia	China	China	Cantonese	Cantonese	French colonial territories	French colonial empire",0.8464012742042542
151591,TV Choice features monthly TV broadcast programming listings.,NOT ENOUGH INFO,False,"TV Choice: It features weekly TV broadcast programming listings , running from Saturday to Friday , and goes on sale every Tuesday .	broadcast programming	broadcast programming",0.8849388360977173
61795,Francis I of France spent his entire life as a peasant farmer.,REFUTES,False,"Francis I of France: He was also known as François au Grand Nez -LRB- `` Francis of the Large Nose '' -RRB- , the Grand Colas , and the Roi-Chevalier -LRB- the `` Knight-King '' -RRB- for his personal involvement in the wars against his great rival the Holy Roman Emperor and King of Spain Charles V.	Holy Roman Emperor	Holy Roman Emperor	Charles V	Emperor Charles V",0.8325348496437073
47322,Kendall Jenner is unphotogenic.,REFUTES,False,"Kendall Jenner: Kendall Nicole Jenner -LRB- born November 3 , 1995 -RRB- is an American fashion model and television personality .",0.8542007207870483
78998,T2 Trainspotting is set in and around the capital city of Ireland.,REFUTES,False,"T2 Trainspotting: T2 Trainspotting is a 2017 British comedy drama film , set in and around Edinburgh , Scotland .	Trainspotting	Trainspotting (film)	Edinburgh	Edinburgh	comedy	comedy	drama film	Drama (film and television)",0.8857877850532532
202780,Despicable Me 2 was produced by Yahoo.,REFUTES,False,Despicable Me 2: Despicable Me 2 is a 2013 American 3D computer-animated comedy film and the sequel to the 2010 animated film Despicable Me .	3D	3D film	computer-animated	Computer animation	comedy film	comedy film	Despicable Me	Despicable Me,0.8601222634315491
18665,Tenacious D was formed in California.,SUPPORTS,True,"Tenacious D: Tenacious D is an American comedy rock duo that was formed in Los Angeles , California in 1994 .	Los Angeles	Los Angeles	California	California	American	United States	comedy rock	comedy rock	duo	double act	Tenacious D	Tenacious D (album)",0.871135950088501
11497,Ashton Kutcher was in two films in 2005.,SUPPORTS,True,"Ashton Kutcher: , which was a box office hit .",0.8601537346839905
72220,Janelle Monáe is a dancer and playwright.,NOT ENOUGH INFO,False,Ballet: Ballets are choreographed and performed by trained artists .,0.8036255836486816
87691,Psych takes place in Massachusetts.,REFUTES,False,Psych: Psych is an American detective comedy-drama television series created by Steve Franks and broadcast on USA Network with syndicated reruns on ION Television .	Steve Franks	Steve Franks	USA Network	USA Network	detective	Detective fiction	comedy-drama	comedy-drama	television series	television series	ION Television	ION Television	television	television,0.8359537124633789
114443,The Washington Wizards have lost seven division titles.,NOT ENOUGH INFO,False,"Washington Wizards: They have won four conference titles -LRB- 1971 , 1975 , 1978 , 1979 -RRB- , and seven division titles -LRB- 1971 , 1972 , 1973 , 1974 , 1975 , 1979 , 2017 -RRB- .	1978	1978 NBA Finals	1971	1970–71 NBA season	1975	1974–75 NBA season	1979	1978–79 NBA season	1972	1971–72 NBA season	1973	1972–73 NBA season	1974	1973–74 NBA season	2017	2016–17 NBA season",0.8820878267288208
207528,Mel B had a career.,SUPPORTS,True,"Mel B: Melanie Janine Brown -LRB- born 29 May 1975 -RRB- , better known as Mel B or Melanie B , is an English singer , songwriter , presenter , television personality , dancer , actress , author , and model .",0.8667659759521484
29146,Dr. Dre worked with Jewell.,SUPPORTS,True,"Jewell (singer): She is best known for her song , `` Love or Lust , '' featured in Bill Duke 's film , Deep Cover , as well as for singing choruses to many classic West Coast rap songs such as Snoop Dogg 's `` Gin and Juice '' and Dr. Dre 's `` Let Me Ride '' .	Bill Duke	Bill Duke	Deep Cover	Deep Cover	Snoop Dogg	Snoop Dogg	Gin and Juice	Gin and Juice	Dr. Dre	Dr. Dre	Let Me Ride	Let Me Ride",0.8303086161613464
208431,Excuse My French is an album.,SUPPORTS,True,Excuse My French (album): Excuse My French is the debut studio album by American rapper French Montana .	French Montana	French Montana,0.8871341347694397
81060,In the End was written by Lorde.,REFUTES,False,In the End: `` In the End '' is a song by American rock band Linkin Park .	Linkin Park	Linkin Park	rock	rock music,0.8364315629005432
193879,Bea Arthur was married to Bernice Frankel.,NOT ENOUGH INFO,False,"Bea Arthur: Bea Arthur -LRB- born Bernice Frankel ; May 13 , 1922 -- April 25 , 2009 -RRB- was an American actress , comedian , singer , and animal rights activist .",0.8819778561592102
23741,I Kissed a Girl is part of Katy Perry's second studio album.,SUPPORTS,True,"I Kissed a Girl: `` I Kissed a Girl '' is a song recorded by American singer Katy Perry for her second studio album , One of the Boys -LRB- 2008 -RRB- .	Katy Perry	Katy Perry	One of the Boys	One of the Boys (Katy Perry album)	studio album	studio album",0.9248155355453491
201748,North Vietnam existed from 1945 to 1978.,REFUTES,False,"North Vietnam: North Vietnam , officially the Democratic Republic of Vietnam -LRB- DRV -RRB- , was a state in Southeast Asia which existed from 1945 to 1976 .	Southeast Asia	Southeast Asia	Republic of Vietnam	Republic of Vietnam",0.8624101281166077
124400,Annette Badland played only Doomsday Dora in The Imitation Game.,REFUTES,False,"Annette Badland: Annette Badland -LRB- born 26 August 1949 -RRB- is an English actress known for a wide range of roles on TV , radio and film .",0.8358086347579956
226140,Richard Dawkins makes regular film cameos.,NOT ENOUGH INFO,False,David Packouz: Packouz has a cameo in the film as a guitarist and singer at an elderly home .,0.7990820407867432
185392,CHiPs is a film that was made in the United States and categorized as buddy cop.,NOT ENOUGH INFO,False,"CHiPs (film): CHiPs is a 2017 American action comedy buddy cop film written and directed by Dax Shepard , based on the 1977 -- 1983 television series of the same name created by Rick Rosner .	Dax Shepard	Dax Shepard	Rick Rosner	Rick Rosner	CHiPs	CHiPs	action	Action film	comedy	comedy film	buddy cop film	buddy cop film	television series of the same name	CHiPs",0.8806520104408264
182270,Saturn Corporation is a subsidiary of Disney.,NOT ENOUGH INFO,False,"Saturn Corporation: The Saturn Corporation , also known as Saturn LLC , is a registered trademark established on January 7 , 1985 , as a subsidiary of General Motors .	General Motors	General Motors	LLC	Limited liability company",0.872309148311615
96616,Excluded from Saw (franchise) is the 2004 film.,REFUTES,False,Saw (2004 film): It is Wan 's feature film directorial debut .,0.8803633451461792
69739,Duff McKagan's birthday is February 5.,SUPPORTS,True,"Duff McKagan: Michael Andrew `` Duff '' McKagan -LRB- born February 5 , 1964 -RRB- is an American musician , singer , songwriter and author .",0.8967703580856323
142947,Hedda Gabler's world premiere took place on film.,NOT ENOUGH INFO,False,"Hedda Gabler: Ibsen was present at the world premiere , which took place on 31 January 1891 at the Residenztheater in Munich .	Munich	Munich",0.8372058868408203
172519,Entourage (film) received generally positive reviews.,REFUTES,False,"Entourage (film): The film was released on June 3 , 2015 , received generally negative reviews and grossed over $ 49 million .",0.8802813291549683
94030,Due Date was only shot in Maine.,REFUTES,False,"Due Date: The film was released on November 5 , 2010 .",0.8349144458770752
3923,Pirates of the Caribbean was made in Tokyo Disneyland in 1963.,NOT ENOUGH INFO,False,"Pirates of the Caribbean (attraction): Pirates of the Caribbean is a dark ride at Disneyland , the Magic Kingdom , Tokyo Disneyland , and Disneyland Park in Paris .	dark ride	dark ride	Pirates	Pirates	Disneyland	Disneyland	Magic Kingdom	Magic Kingdom	Tokyo Disneyland	Tokyo Disneyland	Disneyland Park	Disneyland Park (Paris)	Pirates of the Caribbean	Pirates of the Caribbean (film series)",0.858817458152771
40124,Margaret Thatcher was a prime minister.,SUPPORTS,True,"Margaret Thatcher: She was the longest-serving British prime minister of the 20th century , and the first woman to have held the office .",0.8729829788208008
21875,"Prescott, Arizona is a town.",REFUTES,False,"Prescott, Arizona: Combined with these smaller communities the area had a population of 103,260 .",0.8422225713729858
12747,English people are descended from other peoples.,SUPPORTS,True,"English people: Historically , the English population is descended from several peoples -- the earlier Britons -LRB- or Brythons -RRB- and the Germanic tribes that settled in Britain following the withdrawal of the Romans , including Angles , Saxons , Jutes and Frisians .	English	English language	Angles	Angles	Germanic tribes	Germanic tribes	Romans	Romans	Saxons	Saxons	Jutes	Jutes	Frisians	Frisians",0.8484561443328857
19719,Despacito had multiple versions.,SUPPORTS,True,Despacito: Several remix versions were released following the single 's success .,0.9025508165359497
181850,Don Hall is a songwriter.,NOT ENOUGH INFO,False,Don Hall (filmmaker): Don Hall is an American film director and writer at Walt Disney Animation Studios .	Walt Disney Animation Studios	Walt Disney Animation Studios,0.8284006118774414
139484,Henry II of France is not a father.,REFUTES,False,Henry II of France: Henry II -LRB- Henri II 31 March 1519 -- 10 July 1559 -RRB- was a monarch of the House of Valois who ruled as King of France from 31 March 1547 until his death in 1559 .	King of France	List of French monarchs	House of Valois	House of Valois,0.8250734210014343
130703,Billboard Dad is a podcast.,REFUTES,False,"Billboard Dad: Billboard Dad -LRB- film -RRB- is a 1998 American direct-to-video comedy film , directed by Alan Metter starring Mary-Kate and Ashley Olsen .	Alan Metter	Alan Metter	Mary-Kate and Ashley Olsen	Mary-Kate and Ashley Olsen	American	Cinema of the United States	direct-to-video	direct-to-video	comedy film	comedy film",0.8308849930763245
85452,The glaciers will remain at their historic extent and size with global warming.,REFUTES,False,"Global warming: Warming is expected to be greater over land than over the oceans and greatest in the Arctic , with the continuing retreat of glaciers , permafrost and sea ice .	greatest in the Arctic	Arctic shrinkage	retreat of glaciers	retreat of glaciers since 1850	permafrost	permafrost	sea ice	sea ice",0.8230044841766357
56742,Luis Fonsi is a prime minister.,REFUTES,False,"Luis Fonsi: Luis Alfonso Rodríguez López-Cepero , more commonly known by his stage name Luis Fonsi , -LRB- born April 15 , 1978 -RRB- is a Puerto Rican singer , songwriter and actor .	stage name	stage name",0.8030291795730591
120442,Daggering is a form of music.,REFUTES,False,Daggering: Daggering is a form of dance originating from Jamaica .,0.9041838645935059
77869,A River Runs Through It has lost every Academy Award.,REFUTES,False,A River Runs Through It (film): The film grossed $ 43 million in US domestic returns .,0.8491520881652832
72181,Victoria Palace Theatre is opposite a central London railway terminus and it is a place of culture.,NOT ENOUGH INFO,False,"Victoria Palace Theatre: Victoria Palace Theatre is a West End theatre in Victoria Street , in the City of Westminster , opposite Victoria Station .	West End theatre	West End theatre	Victoria	London Victoria station	Victoria Street	Victoria Street, London	City of Westminster	City of Westminster	Victoria Station	London Victoria station",0.8574439287185669
20926,"On April 4, 1935, Trevor Griffiths was born.",SUPPORTS,True,"Trevor Griffiths: Trevor Griffiths -LRB- born 4 April 1935 , Ancoats , Manchester -RRB- , is an English dramatist .	Ancoats	Ancoats	Manchester	Manchester	dramatist	dramatist",0.8726322650909424
137741,Charles Manson led a quasi-commune that arose in Massachusetts in the late 1960s.,REFUTES,False,"Charles Manson: Charles Milles Manson -LRB- born Charles Milles Maddox , November 12 , 1934 -RRB- is an American criminal and former cult leader who led what became known as the Manson Family , a quasi-commune that arose in California in the late 1960s .	Manson Family	Manson Family	commune	commune",0.883479118347168
85172,Billboard Dad was directed by a man.,SUPPORTS,True,"Billboard Dad: Billboard Dad -LRB- film -RRB- is a 1998 American direct-to-video comedy film , directed by Alan Metter starring Mary-Kate and Ashley Olsen .	Alan Metter	Alan Metter	Mary-Kate and Ashley Olsen	Mary-Kate and Ashley Olsen	American	Cinema of the United States	direct-to-video	direct-to-video	comedy film	comedy film",0.8585594296455383
121283,"Lost lasted from October 14, 1985 to December 13, 1999.",REFUTES,False,"Lost (TV series): Lost is an American television drama series that originally aired on the American Broadcasting Company -LRB- ABC -RRB- from September 22 , 2004 , to May 23 , 2010 , over six seasons , comprising a total of 121 episodes .	ABC	American Broadcasting Company	American Broadcasting Company	American Broadcasting Company	six seasons	List of Lost episodes",0.8370596170425415
53421,Papua comprised all of a country.,SUPPORTS,True,Papua (province): It was formerly called Irian Jaya -LRB- before that West Irian or Irian Barat -RRB- and comprised all of Indonesian New Guinea .	Indonesian	Indonesian language,0.847100555896759
32815,Eric Church is a singer.,SUPPORTS,True,"Eric Church: Kenneth Eric Church -LRB- born May 3 , 1977 -RRB- is an American country music singer and songwriter .	country music	country music",0.8736017942428589
132865,Colin Kaepernick is a person who plays football.,SUPPORTS,True,"Colin Kaepernick: Colin Rand Kaepernick -LRB- -LSB- ` kæpərnɪk -RSB- ; born November 3 , 1987 -RRB- is an American football quarterback who is currently a free agent .	American football	American football	quarterback	quarterback",0.8553779125213623
170404,Michael Vick is an American male.,NOT ENOUGH INFO,False,"Michael Vick: Michael Dwayne Vick -LRB- born June 26 , 1980 -RRB- is a former American football quarterback who played 13 seasons in the National Football League , primarily with the Atlanta Falcons and the Philadelphia Eagles .	Atlanta Falcons	Atlanta Falcons	Philadelphia Eagles	Philadelphia Eagles	American football	American football	quarterback	quarterback	National Football League	National Football League",0.8406161069869995
181870,Princess Mononoke has a violent dog.,NOT ENOUGH INFO,False,"Princess Mononoke: Unlike other Ghibli films , Mononoke has a darker and more violent setting and tone .	Mononoke	Yōkai",0.8399169445037842
126399,Liverpool is a cultural landmark.,NOT ENOUGH INFO,False,Liverpool: The popularity of The Beatles and other groups from the Merseybeat era contributes to Liverpool 's status as a tourist destination .	Liverpool	Liverpool F.C.	The Beatles	The Beatles	Merseybeat	Beat music,0.8085373044013977
52753,Touchscreens are used in electronic voting and gaming machines.,SUPPORTS,True,"Touchscreen: Touchscreens are common in devices such as game consoles , personal computers , tablet computers , electronic voting machines , point of sale systems , and smartphones .	game consoles	game consoles",0.8976588249206543
63938,Queen (band) is a Canadian rock band.,REFUTES,False,Queen (band): Queen are a British rock band that formed in London in 1970 .	British rock	British rock	London	London,0.8718527555465698
201075,Regina King is an anesthesiologist.,NOT ENOUGH INFO,False,"Regina King: Regina Rene King -LRB- born January 15 , 1971 -RRB- is an American actress and television director .	American	United States",0.8388186097145081
163987,Veeram is a film.,SUPPORTS,True,Veeram (2014 film): The film was released on 10 January 2014 .,0.879584789276123
68022,Charles Manson is a former cult leader.,REFUTES,False,"Charles Manson: Charles Milles Manson -LRB- born Charles Milles Maddox , November 12 , 1934 -RRB- is an American criminal and former cult leader who led what became known as the Manson Family , a quasi-commune that arose in California in the late 1960s .	Manson Family	Manson Family	commune	commune",0.8661420941352844
221071,A&E is on neither cable nor satellite.,REFUTES,False,"A&E (TV channel): A&E -LRB- previously Arts & Entertainment Network -RRB- is an American cable and satellite television channel that serves as the flagship television property of A&E Networks , a joint venture between the Hearst Corporation and Disney -- ABC Television Group subsidiary of the Walt Disney Company -LRB- both of which maintain a 50 % ownership interest -RRB- .	A&E Networks	A&E Networks	Hearst Corporation	Hearst Corporation	cable	cable television	satellite television	satellite television	the Walt Disney Company	the Walt Disney Company",0.8336958885192871
192976,Roland Emmerich campaigns for the straight community.,NOT ENOUGH INFO,False,"Roland Emmerich: He is a collector of art and an active campaigner for the LGBT community , and is openly gay .	LGBT community	LGBT community	openly	coming out",0.8716927766799927
214259,DJ Quik is a con artist.,NOT ENOUGH INFO,False,"DJ Quik: David Marvin Blake -LRB- born January 18 , 1970 -RRB- , better known by his stage name DJ Quik , is an American hip hop recording artist , DJ and record producer .	DJ	DJ	record producer	record producer	hip hop	Hip hop music",0.8408170938491821
200383,Tom DeLonge got married to both Mark Hoppus and Scott Raynor.,NOT ENOUGH INFO,False,Tom DeLonge: He formed Blink-182 with bassist Mark Hoppus and drummer Scott Raynor during his high school years .	Blink-182	Blink-182	Mark Hoppus	Mark Hoppus	Scott Raynor	Scott Raynor,0.8249926567077637
142792,Rabies affects the heart.,NOT ENOUGH INFO,False,Rabies: Early symptoms can include fever and tingling at the site of exposure .,0.8682159185409546
181132,So You Think You Can Dance's premiere had viewers.,SUPPORTS,True,"So You Think You Can Dance (U.S. TV series): The series premiered on July 20 , 2005 with over ten million viewers and ended the summer season as the top-rated show on television .",0.887446403503418
89719,"Hedda Gabler's world premiere took place on May 31st, 1891.",REFUTES,False,"Hedda Gabler: Ibsen was present at the world premiere , which took place on 31 January 1891 at the Residenztheater in Munich .	Munich	Munich",0.8902006149291992
101322,100 percent of the University of Mississippi students are minorities.,REFUTES,False,"University of Mississippi: About 55 percent of its undergraduates and 60 percent overall come from Mississippi , and 23 percent are minorities ; international students come from 90 nations .	Mississippi	Mississippi",0.8699594140052795
118810,Humphrey Bogart directed the film Casablanca.,REFUTES,False,"Casablanca (film): The film stars Humphrey Bogart , Ingrid Bergman , and Paul Henreid ; it also features Claude Rains , Conrad Veidt , Sydney Greenstreet , Peter Lorre , and Dooley Wilson .	Humphrey Bogart	Humphrey Bogart	Ingrid Bergman	Ingrid Bergman	Paul Henreid	Paul Henreid	Claude Rains	Claude Rains	Conrad Veidt	Conrad Veidt	Sydney Greenstreet	Sydney Greenstreet	Peter Lorre	Peter Lorre	Dooley Wilson	Dooley Wilson",0.8580981492996216
133840,Ivan Reitman directed Ashton Kutcher.,SUPPORTS,True,"Ashton Kutcher: , which was a box office hit .",0.8371396660804749
136719,Yara Shahidi is a cat.,REFUTES,False,"Yara Shahidi: Yara Sayeh Shahidi شهیدی -LSB- jɑːɾɑː sɑːje ʃæhiːdiː -RSB- -RRB- -LRB- born February 10 , 2000 -RRB- is an American actress and model .",0.8705487251281738
119940,The Mighty Ducks was produced by Doug the Pug.,REFUTES,False,The Mighty Ducks: It was produced by The Kerner Entertainment Company and Avnet -- Kerner Productions and distributed by Walt Disney Pictures .	Walt Disney Pictures	Walt Disney Pictures	The Kerner Entertainment Company	Jordan Kerner,0.8450807929039001
169010,"After the first Prime Minister of India, Manmohan Singh was a prime minister.",NOT ENOUGH INFO,False,Manmohan Singh: Manmohan Singh -LRB- -LSB- mənˈmoːɦən ˈsɪ́ŋɡ -RSB- ; born 26 September 1932 -RRB- is an Indian economist and politician who served as the Prime Minister of India from 2004 to 2014 .	Prime Minister of India	Prime Minister of India,0.8410390019416809
109368,Sam Claflin is not an actor.,REFUTES,False,Sam Claflin: Samuel George Claflin -LRB- born 27 June 1986 -RRB- is an English actor .,0.8652161955833435
70373,A Milli is a song by a recording artist.,SUPPORTS,True,"A Milli: `` A Milli '' , abbreviated occasionally as `` Milli '' , is a song by American hip hop recording artist Lil Wayne .	Lil Wayne	Lil Wayne	hip hop	hip hop music",0.8889577388763428
185404,CHiPs is a lengthy American action film.,NOT ENOUGH INFO,False,"CHiPs (film): Pictures , received negative reviews from critics and has grossed $ 25 million worldwide .",0.852243185043335
54679,"Beaverton, Oregon is a city in Washington County.",SUPPORTS,True,"Beaverton, Oregon: Beaverton is a city in Washington County , in the U.S. state of Oregon .	Oregon	Oregon	County	List of counties in Oregon	Washington	Washington County, Oregon	Washington County	Washington County, Oregon	U.S. state	U.S. state",0.8955562114715576
172279,The King and I is based on a poem.,REFUTES,False,"The King and I: It is based on Margaret Landon 's novel , Anna and the King of Siam -LRB- 1944 -RRB- , which is in turn derived from the memoirs of Anna Leonowens , governess to the children of King Mongkut of Siam in the early 1860s .	Anna and the King of Siam	Anna and the King of Siam (novel)	Margaret Landon	Margaret Landon	Anna Leonowens	Anna Leonowens	governess	governess	King Mongkut	Mongkut	Siam	Thailand",0.8257589340209961
132990,The Republic of Macedonia is in Northern Europe.,REFUTES,False,"Republic of Macedonia: Republika Makedonija -RRB- , is a country in the Balkan peninsula in Southeast Europe .	Balkan peninsula	Balkans	Southeast Europe	Southeast Europe",0.8783464431762695
125836,Kellyanne Conway did not publicly endorsed Ivanka Trump.,NOT ENOUGH INFO,False,"Kellyanne Conway: Since Trump 's inauguration , Conway has been embroiled in a series of controversies , including using the phrase `` alternative facts '' , making reference to a `` Bowling Green massacre '' that never occurred , claiming Michael Flynn had the full confidence of the president hours before he was dismissed , and publicly endorsing commercial products associated with the president 's daughter Ivanka Trump .	alternative facts	alternative facts	Bowling Green massacre	Bowling Green massacre	Michael Flynn	Michael T. Flynn	Ivanka Trump	Ivanka Trump",0.8301010131835938
97,Craig David is a pop music performer.,SUPPORTS,True,"Craig David: Craig Ashley David -LRB- born 5 May 1981 -RRB- is a British singer , songwriter , rapper and record producer who rose to fame in 1999 , featuring on the single , `` Re-Rewind '' by Artful Dodger .	Re-Rewind	Re-Rewind (The Crowd Say Bo Selecta)	Artful Dodger	Artful Dodger (UK band)",0.8628368377685547
128204,Aarhus is the second-largest city in Germany.,REFUTES,False,Aarhus: Aarhus -LRB- -LSB- ˈɒːhuːˀs -RSB- ; officially spelled Århus from 1948 until 31 December 2010 -RRB- is the second-largest city in Denmark and the seat of Aarhus municipality .	Aarhus	Aarhus Municipality	Denmark	Denmark	Aarhus municipality	Aarhus municipality,0.864013671875
154719,David Packouz had something to do with weapons at some point in his life.,SUPPORTS,True,"David Packouz: David Mordechai Packouz -LRB- -LSB- pækhaʊs -RSB- born February 16 , 1982 -RRB- is an American former arms dealer , musician , inventor and entrepreneur .",0.8842129111289978
185400,CHiPs was produced by Dax Shepard.,NOT ENOUGH INFO,False,"CHiPs (film): CHiPs is a 2017 American action comedy buddy cop film written and directed by Dax Shepard , based on the 1977 -- 1983 television series of the same name created by Rick Rosner .	Dax Shepard	Dax Shepard	Rick Rosner	Rick Rosner	CHiPs	CHiPs	action	Action film	comedy	comedy film	buddy cop film	buddy cop film	television series of the same name	CHiPs",0.889843225479126
68613,Damon Albarn's debut album was released in May of 2014.,REFUTES,False,"Damon Albarn: Damon Albarn , OBE -LRB- -LSB- ˈdeɪmən_ˈælbɑrn -RSB- born 23 March 1968 -RRB- is an English musician , singer , songwriter , multi-instrumentalist and record producer .	OBE	Order of the British Empire",0.8532599210739136
143028,Charles Manson was the leader of what would later be known as the Manson Family.,SUPPORTS,True,"Charles Manson: Charles Milles Manson -LRB- born Charles Milles Maddox , November 12 , 1934 -RRB- is an American criminal and former cult leader who led what became known as the Manson Family , a quasi-commune that arose in California in the late 1960s .	Manson Family	Manson Family	commune	commune",0.8749942779541016
66697,Annette Badland played Margaret Blaine in Star Trek.,NOT ENOUGH INFO,False,"Annette Badland: Annette Badland -LRB- born 26 August 1949 -RRB- is an English actress known for a wide range of roles on TV , radio and film .",0.8483626842498779
120119,A View to a Kill is a Johnny English movie.,NOT ENOUGH INFO,False,"A View to a Kill: A View to a Kill -LRB- 1985 -RRB- is the fourteenth spy film of the James Bond series , and the seventh and last to star Roger Moore as the fictional MI6 agent James Bond .	James Bond	James Bond filmography	Roger Moore	Roger Moore	spy film	spy film	MI6	Secret Intelligence Service	A View to a Kill	A View to a Kill (song)",0.8477208614349365
116174,Sora (Kingdom Hearts) is a character in a fictional world.,NOT ENOUGH INFO,False,Sora (Kingdom Hearts): is a fictional character and the protagonist of Square Enix 's Kingdom Hearts video game series .	Kingdom Hearts	Kingdom Hearts (video game)	Square Enix	Square Enix,0.9047051668167114
65217,Penguin Books demonstrated that large audiences existed for humorous books.,NOT ENOUGH INFO,False,Penguin Books: Penguin 's success demonstrated that large audiences existed for serious books .,0.9323963522911072
139259,The Prowler was created.,SUPPORTS,True,"Prowler (comics): The Prowler is a fictional character , a superhero appearing in American comic books published by Marvel Comics .	Marvel Comics	Marvel Comics	fictional character	fictional character",0.8704422116279602
102346,Knocked Up is a work of art.,SUPPORTS,True,"Knocked Up: The film was released on June 1 , 2007 to box office success , grossing $ 219 million worldwide , and acclaim from critics .",0.8615959882736206
126009,Wish Upon is a supernatural horror thriller dog.,REFUTES,False,"Wish Upon: Wish Upon is a 2017 supernatural horror thriller film directed by John R. Leonetti and starring Joey King , Ryan Phillipe , Ki Hong Lee , Shannon Purser , Sydney Park and Sherilyn Fenn .	John R. Leonetti	John R. Leonetti	Joey King	Joey King	Ryan Phillipe	Ryan Phillipe	Ki Hong Lee	Ki Hong Lee	Shannon Purser	Shannon Purser	Sherilyn Fenn	Sherilyn Fenn	supernatural horror	supernatural horror film	thriller film	thriller film	Sydney Park	Sydney Park (actress)",0.8669099807739258
71204,Rupert Murdoch is not a broadcaster.,NOT ENOUGH INFO,False,"Rupert Murdoch: After his father 's death in 1952 , Murdoch declined to join his late father 's registered public company and created his own private company , News Limited .",0.8269973993301392
86133,Rabies is a disease.,SUPPORTS,True,Rabies: The disease can only be diagnosed after the start of symptoms .,0.8760167360305786
204440,Brad Wilk co-founded Rage with Tom Morello and Zack de la Rocha in 1933.,REFUTES,False,"Brad Wilk: Wilk started his career as a drummer for Greta in 1990 , and helped co-found Rage with Tom Morello and Zack de la Rocha in August 1991 .	Greta	Greta (band)	Tom Morello	Tom Morello	Zack de la Rocha	Zack de la Rocha",0.865303099155426
170420,Michael Vick is a former football quarterback in the NFL.,SUPPORTS,True,"Michael Vick: Michael Dwayne Vick -LRB- born June 26 , 1980 -RRB- is a former American football quarterback who played 13 seasons in the National Football League , primarily with the Atlanta Falcons and the Philadelphia Eagles .	Atlanta Falcons	Atlanta Falcons	Philadelphia Eagles	Philadelphia Eagles	American football	American football	quarterback	quarterback	National Football League	National Football League",0.8884831666946411
218233,Libya is an African country.,SUPPORTS,True,"Libya: Libya is a country in the Maghreb region of North Africa , bordered by the Mediterranean Sea to the north , Egypt to the east , Sudan to the southeast , Chad and Niger to the south and Algeria and Tunisia to the west .	Maghreb	Maghreb	North Africa	North Africa	Mediterranean Sea	Mediterranean Sea	Egypt	Egypt	Sudan	Sudan	Chad	Chad	Niger	Niger	Algeria	Algeria	Tunisia	Tunisia",0.854042649269104
